code,name
3450766,Sweet Dream
3462710,A Bitter Day (Feat. 용준형 & G.NA)
3472249,한번만 안아줘
3459504,다이어리
3458226,겨우살아 (Feat. 케이윌)
3488750,Hate You
3478954,I Believe (신승훈)
3453622,Hello (With 나얼)
3480463,모나리자 (Mona Lisa)
3475250,빙빙빙 (Feat. 써니사이드 챙)
3485088,남자니까 웃는거야
3478175,나 좀 봐줘 (One More Chance)
3492688,밤 하늘에
3500554,나 가거든 (If I Leave) (조수미)
3462611,I`m Ok
3467658,빙글빙글 (나미)
3492660,원더보이 (Wonder Boy)
3483744,Love Me For Me
3482503,사랑해요 사랑해요
3500548,술이야 (바이브)
3467657,겨울비 (시나위)
3483048,Break Up
3484598,그대뒤에 있습니다.
3467659,사랑하오 (김현철&윤상)
3509751,UGLY
3488667,내꺼하자
3478950,이브의 경고 (박미경)
3456348,All For U (With 김종국)
3478952,외톨이야 (씨엔블루)
3467218,내 꿈에서라도
3478951,빗속에서 (이문세)
3471645,말하는 대로 (Remix Ver.)
3509748,"Grand Final (Feat. 정인, MC 날유)"
3474048,Watch Out!!
3482510,흔들려요
3441667,"Silly Boy (Feat. 4minute, 용준형 Of Beast)"
3467662,하얀 나비 (김정호)
3471646,나만 부를 수 있는 노래 (Dance Ver.)
3467660,가까이 하기엔 너무 먼 당신 (이광조)
3516563,Mr. Simple
3527235,"TV를 껐네... (Feat. t윤미래, 권정열 Of 10cm)"
3516048,찹쌀떡
3509457,죽을 것만 같아
3526967,안아줘요
3522389,블링블링 (Bling Bling)
3498780,향수 뿌리지마
3521822,"사람, 사랑"
3526810,부산여자
3513410,너의 웃음 고마워 (Vision Of Love)
3514354,고래사냥 (송창식)
3518006,기도
3507156,잊어준다
3522480,Shake It Up
3511081,또 보고 싶어 (Feat. 상추)
3520670,래퍼들이 헤어지는 방법 Part.2 (with. 걸스데이 민아)
3515581,Change The Game
3507555,툭하면 (Feat. Skull)
3524625,"가슴으로 운다 (Feat. 아이린, 윤미)"
3526148,I Remember (With 양요섭 Of Beast)
3516648,Roly-Poly in 코파카바나
3499374,두 바보 (Feat. 미노 Of 프리스타일)
3527203,그것만이 내 세상 (들국화)
3523824,이제와 싫다면
3514352,취중진담 (전람회)
3500553,희나리 (구창모)
3512650,걸어온다
3534941,나란 놈은 답은 너다 (Feat. 하림)
3518342,Freestyle
3498196,아는 여자
3532821,Top Girl
3514349,우연히 (이정선)
3515748,잘자요 그대
3534943,회상 (Feat. 백지영)
3531870,사랑보다 깊은 상처
3490148,"두두루 와바루 (Korean Ver.) (Feat. 윤미래, Bizzy)"
3527200,홀로 된다는 것 (변진섭)
3530303,Good Good Time
3528095,보고싶어
3510963,Good Love (Feat. 서준)
3527199,세월이 가면 (최호섭)
3530042,IDOL
1114180,술이야
3523368,신드롬 (Syndrome)
3527286,휘가로 (Figaro)
3538478,STEP
3534942,"Serenade (Feat. 개코 Of Dynamic Duo, Windy City)"
3540493,"너, 한눈 팔지마!"
3536906,사랑 사랑아
3534944,나 그대에게 모두 드리리 (Feat. 정인)
3546001,Get Out
3537457,가질 수 없는 너 (뱅크)
3545342,그대이길 바래요 (With 케이윌)
3545207,오 나의 여신님
3550136,난 좋아
3534945,"죽기 전까지 날아야 하는 새 (To. Bizzy) (Feat. 강산에, Bizzy)"
3551105,Hotshot
3534948,강남 사짜 (Feat. PoBi)
2163686,아버지
3537453,그리움만 쌓이네 (여진)
3550280,사랑법
3534950,독기
3540354,NEVERLAND
3532735,사랑을 끊을 수 없다
3546214,너를 처음 만난 그때
3534949,"Am I? (Feat. Bizzy, B-Free)"
3550111,In Heaven (Narr. 김정은)
3534946,AsuRa BalBalTa
3540481,하와유?? 파인 땡큐!! (Feat. Skull)
3534947,격산타우 (Feat. 국카스텐)
3545135,Fail In Love (Feat. E-Sens Of Supreme Team)
3543670,Demon
3537454,태양을 피하는 방법 (비)
3530188,Mermaid (인어공주) (R&B Ver.)
3537925,Love Tonight
3550086,로그인 (Log-In)
3547308,사랑을 받았어
3548426,Rosa
3537975,"Pray (Feat. Molly. D, 두훈)"
3548837,재즈카페 (신해철)
3557196,Sixth Sense
3565243,여우야
3561276,내가 이렇지 (Feat. 하동균)
3558975,파라다이스 (Paradise)
3574100,Airbag (feat. 나얼)
3570030,Poker Face (Lady GaGa)
3568879,놈들이 온다
3570725,샹하이 로맨스 (上海之戀)
3562467,뭐 이런 게 다 있어
3559933,어제보다 슬픈 오늘
3553178,"Who Am I (Feat. 유희열, 정재형)"
3559100,아는 오빠
3565173,짠해 (Cheerz)
3576488,미인
3576490,Brown City
3584075,나쁘다 (feat. 진실)
3570626,눈물나
3565219,못찾겠다 꾀꼬리 (조용필)
3553954,아파
3572627,사랑이라 쓰고 아픔이라 부른다
3552380,A-CHA
3570031,Livin`La Vida Loca (Ricky Martin)
3554844,Goodbye Valentine
3562113,내 여자 손대지마 (Don`t Touch My Girl)
3568873,새들처럼
3566254,다음 사람에게는
3569455,체념 (With 이영현) (빅마마) 
3571022,Lucky Guy
3555488,CHU! POP! CHU!
3550135,네가 불던 날
3570026,Desperado (Eagles)
3550137,우리 참 좋았는데 (Duet With 박정현)
3569457,물레방아 인생 (With 부가킹즈) (조영남)
3560635,안만나
3563473,가을이 오네요
3559847,이별 참 나답다 (With 김희철)
3555310,Marry Me
3565237,나는 나비
3576033,Desperado (Eagles)
3575663,바본가봐 Part.2 (Feat. 마이티마우스)
3552437,골목길 (신촌블루스)
3552933,페이지원
3565238,편지
3594993,Tomorrow (feat. 태양)
3593080,Hot Place (Feat. Brave Sound)
3596191,고장난 열차 (Feat. 쥬비트레인 Of 부가킹즈)
3600225,"Me, in"
3593076,내사랑 내곁에 (김현식)
3585863,어쩌다 마주친 그대
3593453,니 생각
3601575,Romantico
3595693,Girl Friend
3615589,해뜰때까지만 (Girl)
3601319,난 행복해 (이소라)
3586953,안부
3604726,그댄 정말 모를거예요
3585864,Lonely
3600231,Act Cool (Feat.San E)
3585862,나쁜 남자
3606150,웃기셔
3600227,Stop!
3585866,달팽이
3600226,Sweet Dreams
3586653,그저 너 하나
3596122,우울한 편지
3601316,이유 같지 않은 이유 (Feat. Bizzy) (박미경)
3600229,두고두고
3600228,Dear. Boy
3615536,가세요
3602277,어쩌다 마주친
3603173,미워미워
3600233,Nu Shoes
3586330,Be Quiet
3612694,Oh My Gosh
3603213,우리 결혼할까요? (Feat. 문명진)
3608873,우리 변한거잖아 (With 임슬옹 Of 2AM)
3619347,"오죽하면 이럴까 (Feat. 정슬기, 임다혜)"
3602425,예쁘고 미웠다 (Feat. Bizzy)
3628514,벽지무늬
3628516,사랑니
3628517,Everything`s Alright (Feat. 김현철)
3628518,Last Fantasy
3628519,Teacher (Feat. Ra.D)
3628521,4AM
3625421,"Love Letter (Feat. 아라, 혜림, 정현, 민현, 동호)"
3628520,길 잃은 강아지
3618369,남보다 못한 사이 (Feat. 휘성)
3628522,라망 (L`amant)
3610213,좋아보여 Part.2 (Feat. 오수민)
3632715,모두에게 크리스마스
3626913,둘이서
3623509,첫 데이트
3628918,줄리엣
3627782,너에게 주는 선물
3632319,Never Give Up (Feat. Heritage)
3629613,Shooting Star
3644594,Love Again
3628681,옷자락이라도
3639793,White Forever
3641493,사랑에 빠지고 싶다
3634773,처음 해 본 사랑
3633335,Lucky Star (Feat. 하동균)
3619242,흰수염고래
2511561,우리 사랑하게 됐어요.
2366796,너 때문에
2371262,Bo Peep Bo Peep
2425271,오늘 헤어졌어요
2371261,처음처럼
2517998,처음처럼 그때처럼 (Feat. 강민경 From Davichi)
2425149,술 한잔 해요
2529931,Change (Feat. 용준형 From Beast)
2352749,Heartbeat
2361466,Please Don`t Go
2534748,원더우먼
2320882,Mystery
2388945,싸이렌 (Siren) (Feat. 미스터타이푼)
2338186,YOU AND I
2349352,만만하니
2512058,Love Story
2540268,외톨이야
2374593,No Love No More
2335459,사랑 참...
2523763,그녀처럼
2339048,Sign
2549955,죽어도 못 보내
2507672,넌 나를 왜 (Feat. 정엽)
2537461,Tik Tok
2343748,기다리다 지친다
2326351,JoJo
2334774,그 놈 목소리
2511470,사랑합니다
2331974,못된 여자 II (With 서인영)
2517654,눈 내리는 마을
2354532,마쉬멜로우
2345593,Chu~♡
2347151,그립고 그립고 그립다
2513619,Ghost (고스트)
2359820,사랑경보 (Feat. 주희 Of 에이트)
2546258,사랑이 술을 가르쳐 (Feat. 백찬 From 8eight)
2357924,마법의 성
2388877,내 여자 (Feat. 슈프림팀)
2554001,Oh!
2320988,Ring Ding Dong
2336218,부른다
2542751,잘해 주지 마요
2549956,웃어 줄 수 없어서 미안하다
2537463,사랑이 그렇습니다
2544949,못해 (Feat. 美)
2312253,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)"
2335458,여자는 나쁜남자를 좋아한다
2537575,첫사랑이죠
2378354,My Color
2508682,"사랑눈 (Feat. 드로플렛, 슬라임)"
2535554,사랑하면 안 되니
2508660,어젠 (Duet. 환희)
2355016,Gossip Girl
2328153,눈물아 안녕
2335491,실화
2328191,Love Like This (네게로)
2355858,웨딩드레스 (Wedding Dress)
2276194,사랑비
2540358,남잔 다 그래
2549957,"I Love You (Feat. 백찬, 주희 Of 8eight)"
2320881,Bad Girl
2511767,로맨틱 겨울 (Feat. 김진호 Of SG워너비)
2388949,160 (Feat. 이수근)
2549958,그녀에게 (Feat. 찬성 Of 2PM)
2537464,해바라기 (Feat. 써니사이드 MJ)
2314377,죽일 놈 (Guilty)
2289852,TTL (Time To Love)
2542649,우리 결혼할까?
2289924,사랑한 후에
2315961,Chocolate Love (Retro Pop Ver.)
2328152,Touch Me
2555764,솜사탕
2533327,Mazeltov
2349948,너에게 미쳤었다
2516879,사랑 둘이서..
2347153,최면 (Feat. 아웃사이더)
2335460,희재 Part.2
2530638,축가 (祝歌)
2552034,가슴이 차가운 남자 (Let You Go)
2320849,Oh Yeah
2269959,Muzik
2549796,죽을 것 같아
2334208,이별은 사랑 뒤를 따라와
2312252,우리 지금 만나 (Feat. 장기하와 얼굴들)
1935298,Baby Baby
2357799,너에게 약속하는 7가지
2356759,코끝이 짠하잖아요
2524824,Crazy (영화 `주유소 습격사건 2` 삽입곡)
2258761,Heartbreaker
2229259,Abracadabra
2347849,"미안해, 사랑해서..."
2255158,생각이나
2547849,추억 만들기
2330961,심장을 놓쳐서
2539141,하루가 (New Ver.)
2376148,"징글징글 (Feat. 마리오, 에이맨)"
2317348,TTL Listen 2
2320850,G.O.O.D Luv
2535548,Jiggy (지기)
2566853,아프니까 사랑이죠
2572678,날 따라 해봐요
2558735,별별별 (☆★☆)
2566835,가슴에 살아 (Feat. 나르샤 Of Brown Eyed Girls)
2542748,이 사람이다
2558729,Show! Show! Show!
2579459,루팡 (Lupin)
2558448,운명
2575585,잊혀지는 이별
2572448,꽃을 든 남자 (Feat. MC몽)
2569048,가시리
2584058,Lollipop Pt.2
2573848,좋은 사람 있으면 소개시켜줘
2565275,빙글빙글
2558730,뻔 & Fun (Sweet Talking Baby)
2565248,No.5 (Rap Feat. 은지원)
2558731,영원히 너와 꿈꾸고 싶다 (Forever)
2558733,화성인 바이러스 (Boys & Girls) (Feat. Key Of SHINee)
2587788,너 때문에 미쳐
2558732,웃자 (Be Happy)
2558734,카라멜 커피 (Talk To Me)
2579850,오픈 해피니스 (코카-콜라 CF `미니코-크`편)
2581291,못된사람 (Feat.엠블랙 미르)
2585956,보란듯이 (Feat.정슬기)
2558737,좋은 일만 생각하기 (Day by Day)
2558736,무조건 해피엔딩 (Stick Wit U)
2563148,후두둑
2579716,놓치다
2586103,하루만
2557973,My Style
2573849,작년 겨울
2552010,너 때문에 (Remix)
2566559,마음을 다한 사랑 (Feat. 김동희)
2588847,다섯째 손가락
2567729,Day After (Feat. 박규리 Of 카라)
2590566,미안합니다.
2557160,Without You
2596161,Bubble Love
2593649,주변인
2593618,Shock
2596063,배운게 사랑이라
2601592,선물 (Feat. 은지원)
2611648,Run Devil Run
2609744,잘못했어
2601848,사랑이 올까요 (With 백지영)
2600849,Run
2590471,널 위한 멜로디
2598413,유효기간
2604975,미워요
2590549,그대 내 맘에 들어오면은 (Feat. C-Luv)
2603649,사랑은 변하지 않아 사람이 변하는 거야 (Duet. 드림걸스)
2605215,사랑이란건
2612451,괜히 내가
2595563,동경소년
2612175,Thrill Love (스릴 러브)
2587789,내가 너무 아파
2588796,와랄라 랄라레
2609656,래퍼들이 헤어지는 방법 (Feat.구지성)
2596061,In My Head
2621364,뱅(Bang) !
2612766,Step Up
2621349,비켜줄께
2593650,피에로의 눈물2 (Feat. 길미)
2617550,기다리다 미쳐
2579460,Umbrella
2593756,아프게 사랑해서
2596149,Baby Baby
2595959,Sweet Love (Feat. 라임버스)
2566458,밤하늘의 별을... (With KCM & No Noo)
2617540,술김에...
2605837,웃는 사람 다 이뻐
2593620,내 여자친구를 부탁해 (Say No)
2599150,빅토리2010 (Feat.코리아나)
2612249,점점 더
2612559,안녕 내 사랑아
2626610,널 붙잡을 노래
2629049,Magic
2631348,그네 (Feat. 개리 Of 리쌍)
2623007,나쁜 버릇
2640165,Chitty Chitty Bang Bang (Feat. Ceejay Of Freshboyz)
2620650,Super Soul
2626713,Heartbreaker (Feat. Flo Rida)
2630748,슬픈 음악 (With V.O.S.)
2634099,Magic (FOI 2010 주제곡)
2626611,Hip Song
2641051,"Bring It Back (Feat. 베카 Of 애프터스쿨, 전지윤 Of 포미닛)"
2648642,Without U
2625085,It`s Alright
2641050,I`m Back
2641056,How Did We Get (With 대성)
2621449,하루종일 (Original Ver.)
2633252,사랑받던 날들
2634967,어쩌죠
2632716,Fyah (Feat. 길)
2621350,Blowin My Mind
2641048,Love Sign (Feat. 상추 Of 마이티마우스)
2650539,흩어져
2641052,Highlight (Feat. Bizzy)
2646084,황야의 무법자
2641053,Scandal
2641049,Feel The Same
2643725,내일 다시 말해요
2641058,Get 2 Know (Feat. Double K)
2641059,Memory (Feat. Bizzy)
2620973,눈물도 안나 (Feat. 차수경)
2641054,100 Percent
2626169,바보사랑
2630995,"너 하나만 (Feat. 나몰라패밀리 김재우, D - heaven)"
2641055,Want Me Back
2634254,술 한잔 했어
2605836,이별이야기 (Feat. 조권)
2616653,Echo
2626612,One
2641057,So Cold
2627905,한 때
2627301,고백
2660148,이 거지같은 말 (With 정엽 Of 브라운 아이드 소울)
2670748,시간아 멈춰라
2667293,NU 예삐오 (NU ABO)
2671449,사랑해 U
2654948,사랑은 없다
2684572,2 Different Tears
2667088,남자라서
2654264,그대를 사랑하는 10가지 이유
2673348,이별이 온다
2676935,Love Ballad
2656760,사랑에 아파한 날들 (Duet. 윤하)
2671461,사랑을 못해 이별을 못해
2673793,미인아
2680150,버스가 떠난 뒤에
2688949,HUH
2656792,남자답게
2675871,사랑 빛
2680287,자기야 여보야 사랑아
2684461,Y
2674754,술병 (With 타이거JK)
2682148,별이될께
2670153,1초 2초
2678848,잘가요 로맨스
2679548,Love
2670548,Love Is...
2665561,Easy (Sincere Ver.)
2671214,너뿐이야
2686250,기념사진
2668648,We`re With You
2657048,웃으며 안녕
2669850,너 없으면 죽어
2682571,새 남자친구
2675248,결국 제자리
2667086,Because Of You
2664550,죄인
2687986,사랑은 전쟁이다 (Feat. 아웃사이더)
2666648,뭐라고 (New Ver.)
2662283,쉐이크 (Shake)!
2650540,왜..하필
2645549,쿨하지 못해 미안해 (No Cool I`m Sorry)
2690353,가지마
2648948,Don`t Stop Can`t Stop
2671560,마음의 병
2662085,우리 사랑했다면
2671460,떠나지마 (Feat. 백찬)
2690496,Cabi Song
2680248,사랑맛
2677336,수상한 남자
2664748,내게 오는 자전거 (Feat. Oneway)
2680562,미친거니
2664348,"사랑, 우정 그리고... (With No Noo & 양정승)"
2680554,별이 빛나는 밤에
2670648,첫사랑 (Duet. Baby G)
2692754,Love Ya
2705410,잔소리 (With 2AM 슬옹)
2703101,사랑이라 쓰고 아픔이라 부른다
2697459,Bye Bye Bye
2703064,벌써 일년
2702486,Smile Boy (Rock Ver.)
2705407,Push Push (푸시 푸시)
2707218,사랑하긴 했니
2705414,땡땡땡
2705374,기억해...사랑해...
2697563,바보가슴
2714048,리턴 (Return)
2710203,눈물이 왈칵 (Feat. 매직플로우)
2702751,주변인 (Song Ver.) (Feat. Zico Of 블록버스터)
2705548,One Love (Feat. 가희 Of 애프터스쿨)
2718655,랄라랜드 (Feat. 브라운아이드걸스)
2728048,Turn It Up
2720569,회전목마 (Feat. 진성 Of 먼데이키즈)
2707237,기억상실증 (Feat. 지세희)
2709156,이별 후유증 (Feat. 윤화재인)
2690495,정거장
2725948,우리 정말 사랑했어요 (With 케이윌)
2702648,Go칼로리 (Feat. 정인)
2710548,여자말을 들어요 (Feat. 마리오)
2690268,No.1 (남아공 월드컵 공식 주제가)
2719683,마법소녀 (魔法少女)
2698848,melody (Moderato)
2689256,Once Upon A Time
2677347,승리의 함성 (The Shouts Of Reds Part2) (Feat. 김연아)
2689049,Sweet Holiday
2698436,사랑 하나때문에 (Feat. Pk헤만)
2725650,바람이 좋은 날
2593619,Special
2722671,비틀비틀
2723158,갈색머리
2712350,다시 돌아와
2707217,소년에게
2722429,Sonnet
2741416,Bad Girl Good Girl
2741566,고백하던 날
2741397,I Need A Girl (Feat. G-dragon)
2738241,시간이 지나면
2742586,Can`t U See
2748528,queen
2743254,I`m In Love
2746858,삐리빠빠
2688951,I My Me Mine
2741360,미쳐가 (Feat. 엠블랙 미르)
2757170,믿어줄래 (Full Melody Korean Ver.)
2759748,꺼져 줄게 잘 살아 (Feat. 용준형)
2735380,너 같은 사람 또 없어 (No Other)
2745357,애인이 생기면 하고 싶은 일 (With 비)
2733251,너 때문이야 (Feat. Soulman)
2746256,Can`t Stop Lovin` You
2758736,내가 더 아플게
2756971,절대
2768149,Lucifer
2763048,혼자 왔어요 (December Ver.)
2756526,You`re My V.I.P (Feat. 장수원 Of J-walk)
2769458,고래
2745604,헤어졌어요 (Duet. 오윤혜)
2772064,Better Together
2745181,고고씽
2750579,Very Good
2751174,이별드립
2752212,집행유애
2766948,Superstar
2742716,별놈 (Star)
2731964,Beggin U (Feat. 다비치 민경)
2741398,Just A Feeling
2736975,골목을 돌면 (A-Live)
2751650,사랑했잖아 + 사랑했잖아 Part 2 (A-Live)
2741399,You`re My
2763148,Ex-Mind
2759496,Pop & Drop (Feat. Fatman Scoop)
2650360,카레
2741396,Superstar
2752779,박수 (Clap)
2776748,밥만 잘 먹더라
2783154,나 이런사람이야
2788757,Hurricane Venus
2783260,난 너에게
2793051,정신이 나갔었나봐
2792665,웃음만..
2783256,부치지 못한 편지
2782368,Game
2797558,Madonna
2782665,미안해 사랑해서...(Feat. 케이윌)
2788462,사랑을 믿어요
2801290,울고 싶단 말야
2801651,애기야 (My Baby U)
2773066,미치겠다 (With V.O.S)
2772063,Digital Bounce (Feat. T.O.P)
2783155,오늘밤 (Feat. 아이비)
2783156,투게더
2795074,...하다가
2774965,봐봐봐
2803451,A
2791103,미쳐서 너를 불러
2802840,바람필래
2769950,In To The Rain (Feat. YDG)
2901845,맘마미아 (With Sunny Hill)
2898721,끝까지 들어
2896555,하얀 눈물
2896740,사랑해서 사랑해서
2783254,"이리로 (Feat. Tiger JK, Bizzy, J-Dogg, Sean2slow, YDG)"
2897689,Thank You
2788463,"Jump, Jump, Jump"
2900275,I`ll Be There (Korean Ver.)
2897374,사랑아 (`제빵왕 김탁구` 삽입곡)
2805680,No PlayBoy
2783248,I Believe (Feat. 김장훈)
2785700,사랑 이란 말 (With 정환(엠투엠))
2793964,조각 입니다 (Feat. 매직플로우)
1757006,Nothing Better
2795648,Dangerous
2908515,가식걸
2783249,"서커스 (Suckers) (Feat. Maboos, J`Kyun, Swings, Deepflow, B-free)"
2796789,잘 가..지 마
2803348,Game
2793798,She`s Back
2895062,너에게 주고 싶은 세가지 (Feat. 허첵 Of 슈퍼키드)
2906349,사랑사랑사랑
2782367,옆 사람 (Stand By)
2895703,이젠 남 (Feat. 류재현 Of Vibe)
2783255,Love (Feat. 이승환)
2783258,오빠 그런 사람 아니다
2783259,Fat Girl (45RPM)
2910952,U
2778221,개키워 (2010 New Ver.)
2924048,왜
2930969,박수쳐
2933662,이 나이 먹고 뭐했길래 (Feat. 정슬기)
2940474,헤어지러 가는 길 (Feat. 조권)
2925029,그만하자
2930972,사랑은 아야야
2930970,난 바빠
2928874,그대 (Original Ver.)
2801292,너를 그린다
2919565,오! 나의 여신님 (Oh! My Goddess)
2923570,미쳤나봐
2914957,3년이 지났어
2943430,지금부터 사랑해 (내 여자친구는 구미호 삽입곡)
2917440,2Me (투미)
2907204,사랑이 딱해 (Feat. 비스트 이기광)
2937988,안녕 사랑아
2944387,Full Story
2944162,Love You (Feat. Piano By Eco Bridge)
2929086,기분 좋은 말
2916590,못난 남자야
2944748,주먹을 꽉 쥐고
2931072,Nori For U
2936289,빨래
2921860,O-IWI-O
2939099,가려진 시간 사이로
2944381,가슴이 뛰잖아
2910953,Say I Love You
2937631,맛좋은산 (Feat. Min)
2925863,히비예 히비요 (Hibiye Hibiyo)
2930973,You And I
2918432,W Song
2919019,나쁜남자 착한여자 (Feat. 허가윤 Of 4minute)
2925548,"사랑해 저 빛처럼 꺼지지 않게 (Duet. 드림걸스, C-Boy)"
2912567,나의 옛날이야기 (Feat. Mr. Room9)
2916885,Give Me One More (Feat.워레)
2960448,돌이킬 수 없는
2951631,진짜일 리 없어
2952163,Hello
2960543,두 번 헤어지는 일
2962948,I`ll Be Back
2952363,Too Late (Part.1)
2947165,Copy&Paste
2950925,지나간다
2949405,너는 날 녹여 (With 노블레스)
2963061,내 눈에는 (Feat. 이재훈)
2953678,당신께 쓰는 편지
2967768,나 같은 여자
2967753,사랑이란 (Feat. 김희선)
2960456,이별이 오지 못하게
2951898,그대랑
2964185,다 컸잖아
2951008,하늘땅 별땅
2949425,부탁해
2970574,로미오 & 줄리엣
2969364,"Ayyy Girl (Feat. Kanye West, Malik Yusef)"
2964477,겨울 나무
2969981,Thank You (Feat. 서인영)
2951356,다시 내게로 돌아와 (Feat. 개리)
2671181,본능적으로
2973753,너는 내 운명 2
2968426,One Shot (Feat. 주석)
2951390,I`m Going Crazy
2954475,사랑 안녕..
2980912,주인공 (Feat. LMNOP)
2965596,Sweet Delight-East4A Qm Mix (Radio Edit)
2953683,My Heart
2983513,Promise U (Feat. 정슬기)
2951511,친구와 사랑에 빠질 때
2953681,들어줄래
2953682,내가 다 줄게요
2988848,헤어지는 일 (Feat. 리쌍)
2959740,삐까 Chu~♡ (Pick Up! U!) (Radio Edit Ver.)
2956358,우리 다시 사랑하자
2969980,사랑 참 밉다
2972813,눈 코 입 (Feat. 4MEN)
3000984,빗속에서
2994361,미안해 (Feat. 美)
2990826,상처투성이
3006849,좋은 사람 (Feat. 마리오)
3009049,후회합니다 (고해 Part.2)
3003430,LoveSick
3016077,내겐 네가 흘러서..
2993798,사랑은 이별보다 빨라서
3016180,Say You Love Me
2996557,두 여자
3008110,이 모양 이 꼴로...
3023048,여자가 싫다 (Feat. Venny)
2994378,가슴아 안돼
3026090,Because Of You
454476,하늘을 달리다
3018858,사랑곰
3035311,널 지우는 일
3009044,The Dreamers
3023704,여자는..알아요 (노는여자)
3026213,매일매일 사랑해
2989291,베스티
2987575,어떻게 이러니…
2995687,잘해줘봐야
3032355,"안녕 그리고 안녕 (Feat. 에릭, 남규리)"
2991453,오늘 참 아프다
2978156,삐리뽐 빼리뽐
3014721,너 하나만 못해
2998469,비처럼 음악처럼
3013119,세월이 가면
2996302,아직 난 예쁘다
2993148,내 잘못이죠 (Mistake)
3036426,사랑합니다 (Feat. 부활)
3035029,어떻게 한번을 안 마주치니
3035482,너라는 걸
2993151,첫눈에... (Snowy Wish)
2994159,이별 뭐 별거야
2979884,다시 사랑하기엔
3013089,신데렐라 (Super Week Ver.)
3043153,This Christmas
3040684,너무 그리워 (Miss You)
3058057,바보처럼 왜이래 (Feat. 나윤권)
3041500,사랑의 눈보라
3037255,With Chocolate
3051568,OK 끝내 (Feat. 조PD)
3053948,술이 웬수야
3046249,난리 브루스 (Feat. Vasco)
3036170,그대를 사랑해
3052330,Super Girl
3039728,약속해 약속해 (Feat. G.NA)
3038403,남자답지 못한 말
3060994,마지막 사랑
3052367,I`m Sorry (Feat. 미스에스 태혜영)
3044458,평생
3047401,우린 친구가 될 수 없어
3067157,그날 이후로
3037254,Rainy
3039206,Only You (Suit Ver.)
3052697,스키장에서 (White Love)
3059755,이 노래 듣지마
3041058,첫 눈 그리고 첫 키스
3037299,You
2012282,Gee
1977448,러브119 (Feat. MC몽)
1958819,총맞은것처럼
1951550,붉은 노을
1984049,Pretty Girl
1967001,U R Man
1983482,매력쟁이 (Feat. MC 몽)
1996934,이젠 남이야 (Feat. Baby-J Of Jewelry)
1945868,My Style (Hidden Track)
1951552,Strong Baby
1929329,Nobody
1964754,비와 당신 (영화 `라디오스타` 삽입곡)
1941619,어제보다 오늘 더
1939100,Rainism (Clean Ver.)
1972459,붙잡아도 (Feat.백지영)
1951553,Wonderful
1928044,미쳤어 (Feat. 에릭)
1913501,하루 하루
1953349,Dangerous
1958834,이런 여자
2008648,Stylish (The FILA)
1935599,Love Story
1961451,바람피지마 (Feat. 남규리 Of 씨야)
1927248,어쩌다
1960948,패밀리 (Feat. 손담비)
1936789,It`s Okay (Feat. 화요비) (`우리 결혼했어요` 화요비 테마곡)
1992548,하루
1943049,별이 지다..
2012251,연애소설
1928828,주문-MIROTIC (Clean Ver.)
1972517,Happy Together
1913502,천국
1959553,기적 같은 이야기
1940012,병원에 가다 (이별..) (Song By 민경)
1914864,사랑이 그렇게 쉬워 (Feat. 태인)
1943071,아.미.고 (Amigo)
1956876,Gone (Feat. 주희 Of 에이트)
1932604,1분 1초 (Feat. 타루)
2017263,Tell Me Why (Feat. 화영)
1926582,You
1993750,슈퍼맨 (Feat. 2AM 창민)
1961948,"Anybody (Feat. Dynamic Duo, SAN E, J.Y. Park)"
1916349,슬픔활용법
1979049,사랑해.. 그래서 미안해 (Feat. 수호)
2017256,챔피언 (Feat. 정인)
1932515,눈물은 모르게
2020854,사랑..다 거짓말
1984776,착한 사랑
984646,애인 있어요
1941314,No Break
1972519,One Day
2014267,매일 밤마다
1931407,Hot Girl
1901874,이노래
2017878,그리울 사랑 (Remix)
1933313,Fly Boy
1964790,슈퍼맨
2004670,러브 바이러스
2019681,사랑..그 놈
1995748,할말이 있거든요 (Feat. 김C) (Radio Edit)
2024974,AH
2015250,살만해
1951549,"오, 아, 오"
2008148,라이야
2007071,Track 8
1921365,10점 만점에 10점
2030248,떠나지마...
2015662,힘 내! (Way To Go)
2018861,내 사랑 로맨스 (Feat. 태인)
1923548,Never Say Goodbye
2014291,너를 사랑하는게...
2018769,사랑을 해도 외롭다
1956654,널 사랑하지 않았어...
1902384,사랑해 미안해
2000360,나란 사람 (Original Ver.)
1990658,Only You (Winter Special)
2003227,겨울 풍경
1992662,Goodbye To Romance
1958148,Wrong Number
1913503,착한 사람
1975477,여자라서 하지 못한 말
1953949,무슨 사랑이 그래요
2007355,똑같은 사람
1951551,반짝반짝
1903057,Hey Mr. Big
1941616,고맙다
1951554,멍청한 사랑
2015148,사랑한다 사랑한다...
1962770,사랑해 사랑해 사랑해 (Ballad Ver.)
1903050,U-Go-Girl (With 낯선)
2017248,Nothing Better (서울무림전 OST Ver.)
2021391,"미로 (Feat. 엄지원, TBNY)"
1936134,환상의 짝꿍 (Feat. 예은 Of 원더걸스)
2019197,U R Man (Remix)
1918284,사랑후애 (僞愛)
1958817,입술을 주고
2020948,사랑 안할래 (Feat. 태사비애)
2011662,"점점.. (Feat. 유리, 정욱)"
1988008,윈터키스 (Feat. 백찬 Of 에이트)
1897011,사랑과 전쟁 (Narr. 하하)
